dataset,versioned_body_id,bodyId,type,instance,leg_position_from_subclass,subclass,somaSide,rootSide,somaNeuromere,exitNerve,superclass,mancBodyid,mancType,mancSerial,mcnsSerial,serialMotif,matchingNotes,status,statusLabel,leg,joint,anatomical_action,action_source,muscle_label_available,action_known,muscle_identity_evidence,legacy_targets,legacy_match_count,physiological_action_in_this_cell_measured
male-cns:v1.0,male-cns:v1.0:906235,906235,Sternal anterior rotator MN,Sternal anterior rotator MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,11022,Sternal anterior rotator MN,11022.0,800316.0,,,Traced,Reviewed,T3R,thorax-coxa,coxa_anterior_movement,Azevedo 2024 Appendix A1 p3; A3 p17,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal anterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:903642,903642,Sternal posterior rotator MN,Sternal posterior rotator MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,17947,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:903643,903643,Sternal posterior rotator MN,Sternal posterior rotator MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,11400,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:907256,907256,Sternal posterior rotator MN,Sternal posterior rotator MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,154133,Sternal posterior rotator MN,,,,,Traced,Reviewed,T3R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:1050493413,1050493413,Sternal posterior rotator MN,Sternal posterior rotator MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,28219,Sternal posterior rotator MN,11529.0,804851.0,,,Traced,Prelim Roughly traced,T3R,thorax-coxa,coxa_posterior_movement_or_axial_rotation,Azevedo 2024 Appendix A1 p3; A4 pp18-19,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternal posterior rotator,1,False
male-cns:v1.0,male-cns:v1.0:801090,801090,Sternotrochanter MN,Sternotrochanter MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,152620,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:801148,801148,Sternotrochanter MN,Sternotrochanter MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,152621,Sternotrochanter MN,18006.0,800504.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:801375,801375,Sternotrochanter MN,Sternotrochanter MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,13069,Sternotrochanter MN,13069.0,801375.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Sternotrochanter,1,False
male-cns:v1.0,male-cns:v1.0:905849,905849,Tergotr. MN,Tergotr. MN_R,hind,hl,R,,T3,AbN1,vnc_motor,13434,Tergotr. MN,13434.0,804514.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A5 pp20-21,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tergotr.,1,False
male-cns:v1.0,male-cns:v1.0:800158,800158,Ti extensor MN,Ti extensor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,10462,Ti extensor MN,10347.0,800158.0,,,Traced,Reviewed,T3R,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:809935,809935,Ti extensor MN,Ti extensor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,13006,Ti extensor MN,10737.0,800621.0,,,Traced,Reviewed,T3R,femur-tibia,extension,Azevedo 2024 Appendix A1 p3; A11 p31,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti extensor,1,False
male-cns:v1.0,male-cns:v1.0:803072,803072,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,18491,Ti flexor MN,10710.0,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:808685,808685,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,13512,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:823665,823665,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12758,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:827968,827968,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,37220,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:840740,840740,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12504,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:910178,910178,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12800,Ti flexor MN,10710.0,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050013311,1050013311,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,22465,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050303231,1050303231,Ti flexor MN,Ti flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,12474,Ti flexor MN,,,,,Traced,Reviewed,T3R,femur-tibia,flexion,Azevedo 2024 Appendix A1 p3; A12 pp32-33,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Acc. ti flexor,1,False
male-cns:v1.0,male-cns:v1.0:808453,808453,Tr extensor MN,Tr extensor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,10866,Tr extensor MN,10866.0,803412.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:905661,905661,Tr extensor MN,Tr extensor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,165340,Tr extensor MN,17930.0,807906.0,,,Traced,Reviewed,T3R,coxa-trochanter,extension,Azevedo 2024 Appendix A1 p3; A6 pp22-23,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr extensor,1,False
male-cns:v1.0,male-cns:v1.0:801721,801721,Tr flexor MN,Tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,41439,Tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:807640,807640,Tr flexor MN,Tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,28997,Tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:905928,905928,Tr flexor MN,Tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,26883,Tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050098047,1050098047,Tr flexor MN,Tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,40443,Tr flexor MN,,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:1050938258,1050938258,Tr flexor MN,Tr flexor MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,17137,Tr flexor MN,17137.0,,,,Traced,Reviewed,T3R,coxa-trochanter,flexion,Azevedo 2024 Appendix A1 p3; A7-A8 pp24-26,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,Tr flexor,1,False
male-cns:v1.0,male-cns:v1.0:815097,815097,ltm MN,ltm MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,166393,ltm MN,,,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:1050091102,1050091102,ltm MN,ltm MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,11480,ltm MN,,,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,hind leg,1,False
male-cns:v1.0,male-cns:v1.0:1050203465,1050203465,ltm MN,ltm MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,29950,ltm MN,,,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_muscle1_or2_unresolved,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:804741,804741,ltm1-tibia MN,ltm1-tibia MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,10811,ltm1-tibia MN,10811.0,804741.0,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm1-tibia,1,False
male-cns:v1.0,male-cns:v1.0:914837,914837,ltm1-tibia MN,ltm1-tibia MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,15380,ltm1-tibia MN,13241.0,858248.0,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_tibia_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm,1,False
male-cns:v1.0,male-cns:v1.0:821449,821449,ltm2-femur MN,ltm2-femur MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,16356,ltm2-femur MN,14343.0,815498.0,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
male-cns:v1.0,male-cns:v1.0:1050174251,1050174251,ltm2-femur MN,ltm2-femur MN_R,hind,hl,R,,T3,MetaLN,vnc_motor,14773,ltm2-femur MN,,,,,Traced,Reviewed,T3R,long_tendon,long_tendon_pull_femur_muscle,Azevedo 2024 Appendix A1 p4; A15-A16 pp38-40,True,True,current_MaleCNS_type_annotation; T1_cross_volume_target; T2_T3_serial_homology,ltm2-femur,1,False
